Snapshot_Date,Product_ID,FG_Stock_On_Hand,FG_Weekly_Shipment
2025-09-24,SKU-008,81,200
2025-10-01,SKU-008,109,112
2025-10-08,SKU-008,117,131
2025-10-15,SKU-008,104,157
2025-10-22,SKU-008,154,93
2025-10-29,SKU-008,155,142
2025-11-05,SKU-008,155,152
2025-11-12,SKU-008,212,100
2025-11-19,SKU-008,275,86
2025-11-26,SKU-008,318,111
2025-12-03,SKU-008,297,152
2025-12-10,SKU-008,329,114
2025-12-17,SKU-008,340,120
2025-12-24,SKU-008,310,173
2024-01-03,SKU-009,481,98
2024-01-10,SKU-009,483,97
2024-01-17,SKU-009,468,120
2024-01-24,SKU-009,454,124
2024-01-31,SKU-009,477,75
2024-02-07,SKU-009,509,70
2024-02-14,SKU-009,502,107
2024-02-21,SKU-009,512,94
2024-02-28,SKU-009,520,88
2024-03-06,SKU-009,544,78
2024-03-20,SKU-009,514,123
2024-03-27,SKU-009,500,114
2024-04-03,SKU-009,505,106
2024-04-10,SKU-009,446,156
2024-04-17,SKU-009,430,126
2024-04-24,SKU-009,407,132
2024-05-01,SKU-009,410,97
2024-05-08,SKU-009,398,122
2024-05-15,SKU-009,362,141
2024-05-22,SKU-009,349,121
2024-05-29,SKU-009,354,93
2024-06-05,SKU-009,366,91
2024-06-12,SKU-009,387,87
2024-06-19,SKU-009,377,119
2024-06-26,SKU-009,371,110
2024-07-03,SKU-009,363,115
2024-07-10,SKU-009,352,113
2024-07-17,SKU-009,360,86
2024-07-24,SKU-009,366,101
2024-07-31,SKU-009,389,68
2024-08-07,SKU-009,402,90
2024-08-14,SKU-009,402,102
2024-08-21,SKU-009,414,92
2024-08-28,SKU-009,376,131
2024-09-04,SKU-009,379,103
2024-09-11,SKU-009,393,87
2024-09-18,SKU-009,414,86
2024-09-25,SKU-009,427,98
2024-10-02,SKU-009,436,96
2024-10-09,SKU-009,466,70
2024-10-16,SKU-009,468,103
2024-10-23,SKU-009,449,126
2024-10-30,SKU-009,445,108
2024-11-06,SKU-009,418,122
2024-11-13,SKU-009,440,88
2024-11-20,SKU-009,453,79
2024-11-27,SKU-009,429,118
2024-12-04,SKU-009,417,106
2024-12-11,SKU-009,420,103
2024-12-18,SKU-009,399,119
2024-12-25,SKU-009,408,101
2025-01-01,SKU-009,416,89
2025-01-08,SKU-009,399,121
2025-01-15,SKU-009,418,84
2025-01-22,SKU-009,415,96
2025-01-29,SKU-009,425,91
2025-02-05,SKU-009,432,88
2025-02-12,SKU-009,422,121
2025-02-19,SKU-009,428,100
2025-02-26,SKU-009,398,133
2025-03-05,SKU-009,394,112
2025-03-12,SKU-009,383,103
2025-03-19,SKU-009,353,123
2025-03-26,SKU-009,361,96
2025-04-02,SKU-009,360,104
2025-04-09,SKU-009,416,44
2025-04-16,SKU-009,448,72
2025-04-23,SKU-009,476,73
2025-04-30,SKU-009,454,126
2025-05-07,SKU-009,444,111
2025-05-14,SKU-009,407,144
2025-06-04,SKU-009,383,127
2025-06-11,SKU-009,361,123
2025-06-18,SKU-009,372,86
2025-06-25,SKU-009,380,98
2025-07-02,SKU-009,413,73
2025-07-09,SKU-009,436,70
2025-07-16,SKU-009,438,97
2025-07-23,SKU-009,424,117
2025-07-30,SKU-009,422,100
2025-08-06,SKU-009,410,112
2025-08-13,SKU-009,397,106
2025-08-20,SKU-009,408,87
2025-08-27,SKU-009,374,133
2025-09-03,SKU-009,362,121
2025-09-10,SKU-009,399,58
2025-09-17,SKU-009,375,121
2025-09-24,SKU-009,363,115
2025-10-01,SKU-009,382,82
2025-10-08,SKU-009,386,98
2025-10-15,SKU-009,402,85
2025-10-22,SKU-009,416,87
2025-10-29,SKU-009,415,112
2025-11-05,SKU-009,413,97
2025-11-12,SKU-009,425,89
2025-11-19,SKU-009,453,81
2025-11-26,SKU-009,428,130
2025-12-03,SKU-009,461,75
2025-12-10,SKU-009,483,78
2025-12-17,SKU-009,478,114
2025-12-24,SKU-009,513,64
2024-01-03,SKU-010,1028,149
2024-01-10,SKU-010,1069,90
2024-01-17,SKU-010,1017,186
2024-01-24,SKU-010,1031,128
2024-01-31,SKU-010,984,169
2024-02-07,SKU-010,976,130
2024-02-14,SKU-010,876,100
2024-02-21,SKU-010,863,142
2024-02-28,SKU-010,805,186
2024-03-06,SKU-010,791,138
2024-03-13,SKU-010,782,144
2024-03-20,SKU-010,797,116
2024-03-27,SKU-010,810,128
2024-04-03,SKU-010,779,164
2024-04-10,SKU-010,770,132
2024-04-17,SKU-010,765,149
2024-04-24,SKU-010,743,149
2024-05-01,SKU-010,781,104
2024-05-08,SKU-010,765,152
2024-05-15,SKU-010,788,109
2024-05-22,SKU-010,811,112
2024-05-29,SKU-010,830,113
2024-06-05,SKU-010,853,97
2024-06-12,SKU-010,842,139
2024-06-19,SKU-010,821,148
2024-06-26,SKU-010,848,117
2024-07-03,SKU-010,899,91
2024-07-10,SKU-010,912,114
2024-07-17,SKU-010,957,92
2024-07-24,SKU-010,964,138
2024-07-31,SKU-010,1006,92
2024-08-07,SKU-010,936,202
2024-08-14,SKU-010,911,158
2024-08-21,SKU-010,925,125
2024-08-28,SKU-010,943,123
2024-09-04,SKU-010,925,143
2024-09-11,SKU-010,942,118
2024-09-18,SKU-010,957,123
2024-09-25,SKU-010,948,133
2024-10-02,SKU-010,956,123
2024-10-09,SKU-010,923,158
2024-10-16,SKU-010,903,152
2024-10-23,SKU-010,909,136
2024-10-30,SKU-010,931,117
2024-11-06,SKU-010,918,151
2024-11-13,SKU-010,938,113
2024-11-20,SKU-010,957,113
2024-11-27,SKU-010,932,154
2024-12-04,SKU-010,914,163
2024-12-11,SKU-010,945,101
2024-12-18,SKU-010,962,120
2024-12-25,SKU-010,933,171
2025-01-01,SKU-010,953,117
2025-01-08,SKU-010,913,180
2025-01-15,SKU-010,941,118
2025-01-22,SKU-010,975,93
2025-01-29,SKU-010,996,106
2025-02-05,SKU-010,1064,71
2025-02-12,SKU-010,903,161
2025-02-19,SKU-010,887,154
2025-02-26,SKU-010,863,161
2025-03-05,SKU-010,712,151
2025-03-12,SKU-010,743,103
2025-03-19,SKU-010,734,153
2025-03-26,SKU-010,799,69
2025-04-02,SKU-010,789,145
2025-04-09,SKU-010,675,114
2025-04-23,SKU-010,721,106
2025-04-30,SKU-010,676,168
2025-05-07,SKU-010,663,134
2025-05-14,SKU-010,668,139
2025-05-21,SKU-010,698,106
2025-05-28,SKU-010,735,103
2025-06-04,SKU-010,717,143
2025-06-18,SKU-010,641,184
2025-06-25,SKU-010,647,116
2025-07-02,SKU-010,683,103
2025-07-09,SKU-010,662,165
2025-07-16,SKU-010,672,114
2025-07-23,SKU-010,684,114
2025-07-30,SKU-010,701,115
2025-08-06,SKU-010,710,128
2025-08-13,SKU-010,704,129
2025-08-20,SKU-010,727,101
2025-08-27,SKU-010,690,173
2025-09-03,SKU-010,708,125
2025-09-10,SKU-010,721,119
2025-09-17,SKU-010,760,97
2025-09-24,SKU-010,771,116
2025-10-01,SKU-010,714,178
2025-10-08,SKU-010,765,89
2025-10-15,SKU-010,787,115
2025-10-22,SKU-010,783,129
2025-10-29,SKU-010,769,135
2025-11-05,SKU-010,782,130
2025-11-12,SKU-010,775,138
2025-11-19,SKU-010,744,172
2025-11-26,SKU-010,725,160
2025-12-03,SKU-010,692,157
2025-12-10,SKU-010,739,92
2025-12-17,SKU-010,742,140
2025-12-24,SKU-010,767,110
2024-01-03,SKU-011,854,135
2024-01-17,SKU-011,877,131
2024-01-24,SKU-011,858,145
2024-01-31,SKU-011,851,130
2024-02-07,SKU-011,837,139
2024-02-14,SKU-011,848,122
2024-02-21,SKU-011,854,134
2024-02-28,SKU-011,819,176
2024-03-06,SKU-011,800,156
2024-03-13,SKU-011,794,149
2024-03-20,SKU-011,828,111
2024-03-27,SKU-011,845,126
2024-04-03,SKU-011,838,145
2024-04-10,SKU-011,867,96
2024-04-17,SKU-011,820,172
2024-04-24,SKU-011,768,180
2024-05-01,SKU-011,777,117
2024-05-08,SKU-011,763,154
2024-05-15,SKU-011,768,142
2024-05-22,SKU-011,725,164
2024-05-29,SKU-011,672,191
2024-06-05,SKU-011,655,156
2024-06-12,SKU-011,704,79
2024-06-19,SKU-011,697,139
2024-06-26,SKU-011,744,86
2024-07-03,SKU-011,718,155
2024-07-10,SKU-011,701,141
2024-07-17,SKU-011,665,181
2024-07-24,SKU-011,678,115
2024-07-31,SKU-011,696,106
2024-08-07,SKU-011,683,138
2024-08-14,SKU-011,681,143
2024-08-21,SKU-011,713,104
2024-08-28,SKU-011,770,76
2024-09-04,SKU-011,743,162
2024-09-11,SKU-011,765,116
2024-09-18,SKU-011,809,97
2024-09-25,SKU-011,818,134
2024-10-02,SKU-011,864,77
2024-10-09,SKU-011,842,145
2024-10-16,SKU-011,839,139
2024-10-23,SKU-011,838,124
2024-10-30,SKU-011,830,144
2024-11-06,SKU-011,806,148
2024-11-13,SKU-011,782,154
2024-11-20,SKU-011,736,181
2024-11-27,SKU-011,759,113
2024-12-04,SKU-011,745,137
2024-12-11,SKU-011,783,96
2024-12-18,SKU-011,799,118
2024-12-25,SKU-011,817,115
2025-01-01,SKU-011,793,146
2025-01-08,SKU-011,754,172
2025-01-15,SKU-011,722,163
2025-01-22,SKU-011,731,134
2025-01-29,SKU-011,710,161
2025-02-05,SKU-011,698,149
2025-02-12,SKU-011,711,109
2025-02-19,SKU-011,745,113
2025-02-26,SKU-011,778,112
2025-03-05,SKU-011,769,130
2025-03-12,SKU-011,839,62
2025-03-19,SKU-011,847,133
2025-03-26,SKU-011,825,160
2025-04-02,SKU-011,801,156
2025-04-09,SKU-011,810,137
2025-04-16,SKU-011,798,143
2025-04-23,SKU-011,801,128
2025-04-30,SKU-011,797,143
2025-05-07,SKU-011,804,132
2025-05-14,SKU-011,810,129
2025-05-21,SKU-011,776,159
2025-05-28,SKU-011,776,135
2025-06-04,SKU-011,792,119
2025-06-11,SKU-011,816,116
2025-06-18,SKU-011,839,105
2025-06-25,SKU-011,877,100
2025-07-02,SKU-011,902,117
2025-07-09,SKU-011,903,126
2025-07-16,SKU-011,873,160
2025-07-23,SKU-011,872,141
2025-07-30,SKU-011,824,171
2025-08-06,SKU-011,812,154
2025-08-13,SKU-011,821,135
2025-08-20,SKU-011,767,175
2025-08-27,SKU-011,745,148
2025-09-03,SKU-011,741,143
2025-09-10,SKU-011,715,148
2025-09-17,SKU-011,699,142
2025-09-24,SKU-011,662,164
2025-10-01,SKU-011,704,101
2025-10-08,SKU-011,667,159
2025-10-15,SKU-011,696,114
2025-10-22,SKU-011,680,157
2025-10-29,SKU-011,711,97
2025-11-05,SKU-011,708,140
2025-11-12,SKU-011,714,123
2025-11-19,SKU-011,689,150
2025-11-26,SKU-011,722,105
2025-12-03,SKU-011,749,96
2025-12-10,SKU-011,782,112
2025-12-17,SKU-011,820,107
2025-12-24,SKU-011,801,150
2024-01-03,SKU-012,847,172
2024-01-10,SKU-012,874,126
2024-01-17,SKU-012,877,141
2024-01-24,SKU-012,883,145
2024-01-31,SKU-012,908,139
2024-02-07,SKU-012,866,192
2024-02-14,SKU-012,881,147
2024-02-21,SKU-012,871,176
2024-02-28,SKU-012,880,160
2024-03-06,SKU-012,870,167
2024-03-13,SKU-012,862,153
2024-03-20,SKU-012,816,193
2024-03-27,SKU-012,863,99
2024-04-03,SKU-012,852,177
2024-04-10,SKU-012,820,175
2024-04-17,SKU-012,764,219
2024-04-24,SKU-012,719,206
2024-05-01,SKU-012,667,211
2024-05-08,SKU-012,721,113
2024-05-15,SKU-012,723,161
2024-05-22,SKU-012,707,173
2024-05-29,SKU-012,702,160
2024-06-05,SKU-012,695,177
2024-06-12,SKU-012,682,154
2024-06-19,SKU-012,658,193
2024-06-26,SKU-012,655,173
2024-07-03,SKU-012,694,116
2024-07-10,SKU-012,653,189
2024-07-17,SKU-012,629,183
2024-07-24,SKU-012,668,118
2024-07-31,SKU-012,689,143
2024-08-07,SKU-012,656,185
2024-08-14,SKU-012,607,197
2024-08-21,SKU-012,592,171
2024-08-28,SKU-012,496,251
2024-09-04,SKU-012,494,146
2024-09-11,SKU-012,499,160
2024-09-18,SKU-012,566,101
2024-09-25,SKU-012,588,130
2024-10-02,SKU-012,556,185
2024-10-09,SKU-012,520,181
2024-10-16,SKU-012,523,145
2024-10-23,SKU-012,530,162
2024-10-30,SKU-012,502,187
2024-11-06,SKU-012,459,193
2024-11-13,SKU-012,461,150
2024-11-20,SKU-012,461,166
2024-11-27,SKU-012,472,150
2024-12-04,SKU-012,486,134
2024-12-11,SKU-012,504,148
2024-12-18,SKU-012,533,141
2024-12-25,SKU-012,554,124
2025-01-01,SKU-012,575,144
2025-01-08,SKU-012,522,198
2025-01-15,SKU-012,541,144
2025-01-22,SKU-012,554,144
2025-01-29,SKU-012,563,151
2025-02-05,SKU-012,540,164
2025-02-12,SKU-012,559,123
2025-02-19,SKU-012,609,111
2025-02-26,SKU-012,643,129
2025-03-05,SKU-012,699,97
2025-03-12,SKU-012,747,119
2025-03-19,SKU-012,680,207
2025-03-26,SKU-012,659,177
2025-04-02,SKU-012,630,181
2025-04-09,SKU-012,671,119
2025-04-16,SKU-012,617,209
2025-04-23,SKU-012,720,52
2025-04-30,SKU-012,718,142
2025-05-07,SKU-012,678,188
2025-05-14,SKU-012,754,94
2025-05-21,SKU-012,729,166
2025-05-28,SKU-012,749,145
2025-06-04,SKU-012,800,117
2025-06-11,SKU-012,853,90
2025-06-18,SKU-012,831,168
2025-06-25,SKU-012,823,165
2025-07-02,SKU-012,855,133
2025-07-09,SKU-012,839,167
2025-07-16,SKU-012,834,158
2025-07-23,SKU-012,847,145
2025-07-30,SKU-012,816,193
2025-08-06,SKU-012,853,129
2025-08-13,SKU-012,843,170
2025-08-20,SKU-012,885,125
2025-08-27,SKU-012,892,144
2025-09-03,SKU-012,884,165
2025-09-10,SKU-012,828,198
2025-09-17,SKU-012,818,151
2025-09-24,SKU-012,824,147
2025-10-01,SKU-012,833,155
2025-10-08,SKU-012,858,133
2025-10-15,SKU-012,810,205
2025-10-22,SKU-012,797,154
2025-10-29,SKU-012,727,216
2025-11-05,SKU-012,702,192
2025-11-12,SKU-012,723,121
2025-11-19,SKU-012,703,163
2025-11-26,SKU-012,688,183
2025-12-03,SKU-012,701,156
2025-12-10,SKU-012,658,193
2025-12-17,SKU-012,720,107
2025-12-24,SKU-012,715,163
2024-01-03,SKU-013,793,101
2024-01-10,SKU-013,815,109
2024-01-17,SKU-013,826,106
2024-01-24,SKU-013,843,110
2024-01-31,SKU-013,861,94
2024-02-07,SKU-013,877,106
2024-02-14,SKU-013,851,158
2024-02-21,SKU-013,857,104
2024-02-28,SKU-013,843,133
2024-03-06,SKU-013,885,86
2024-03-13,SKU-013,869,149
2024-03-20,SKU-013,853,134
2024-03-27,SKU-013,884,97
2024-04-03,SKU-013,910,107
2024-04-10,SKU-013,950,81
2024-04-17,SKU-013,922,145
2024-04-24,SKU-013,931,117
2024-05-01,SKU-013,928,128
2024-05-08,SKU-013,906,133
2024-05-15,SKU-013,908,121
2024-05-22,SKU-013,887,133
2024-05-29,SKU-013,902,98
2024-06-05,SKU-013,884,144
2024-06-12,SKU-013,860,149
2024-06-19,SKU-013,865,106
2024-06-26,SKU-013,790,76
2024-07-03,SKU-013,736,163
2024-07-10,SKU-013,776,76
2024-07-17,SKU-013,797,92
2024-07-24,SKU-013,786,124
2024-07-31,SKU-013,792,115
2024-08-07,SKU-013,750,152
2024-08-14,SKU-013,727,141
2024-08-21,SKU-013,696,142
2024-08-28,SKU-013,689,126
2024-09-04,SKU-013,709,96
2024-09-11,SKU-013,702,125
2024-09-18,SKU-013,682,131
2024-09-25,SKU-013,680,135
2024-10-02,SKU-013,670,132
2024-10-09,SKU-013,666,118
2024-10-16,SKU-013,670,114
2024-10-23,SKU-013,704,87
2024-10-30,SKU-013,739,76
2024-11-06,SKU-013,727,132
2024-11-13,SKU-013,725,113
2024-11-20,SKU-013,731,109
2024-11-27,SKU-013,741,106
2024-12-04,SKU-013,703,151
2024-12-11,SKU-013,707,108
2024-12-18,SKU-013,691,133
2024-12-25,SKU-013,721,102
2025-01-01,SKU-013,733,117
2025-01-08,SKU-013,681,169
2025-01-15,SKU-013,690,109
2025-01-22,SKU-013,697,125
2025-01-29,SKU-013,647,163
2025-02-05,SKU-013,646,118
2025-02-12,SKU-013,650,128
2025-02-19,SKU-013,649,133
2025-02-26,SKU-013,676,106
2025-03-05,SKU-013,643,149
2025-03-12,SKU-013,683,83
2025-03-19,SKU-013,688,110
2025-03-26,SKU-013,711,95
2025-04-02,SKU-013,691,149
2025-04-09,SKU-013,709,105
2025-04-16,SKU-013,719,113
2025-04-23,SKU-013,733,108
2025-04-30,SKU-013,729,129
2025-05-07,SKU-013,720,130
2025-05-14,SKU-013,692,154
2025-05-21,SKU-013,655,157
2025-05-28,SKU-013,654,130
2025-06-04,SKU-013,519,135
2025-06-11,SKU-013,404,115
2025-06-18,SKU-013,408,125
2025-06-25,SKU-013,433,94
2025-07-02,SKU-013,428,120
2025-07-09,SKU-013,479,74
2025-07-16,SKU-013,528,77
2025-07-23,SKU-013,530,131
2025-07-30,SKU-013,499,152
2025-08-06,SKU-013,482,135
2025-08-13,SKU-013,468,135
2025-08-20,SKU-013,429,161
2025-08-27,SKU-013,454,104
2025-09-03,SKU-013,482,90
2025-09-10,SKU-013,481,132
2025-09-17,SKU-013,477,114
2025-09-24,SKU-013,513,92
2025-10-01,SKU-013,511,127
2025-10-08,SKU-013,526,103
2025-10-15,SKU-013,542,109
2025-10-22,SKU-013,527,133
2025-10-29,SKU-013,537,118
2025-11-05,SKU-013,594,75
2025-11-12,SKU-013,605,111
2025-11-19,SKU-013,606,120
2025-11-26,SKU-013,572,157
2025-12-03,SKU-013,546,144
2025-12-10,SKU-013,553,115
2025-12-17,SKU-013,553,119
2025-12-24,SKU-013,552,133
2024-01-03,SKU-014,607,81
2024-01-10,SKU-014,624,78
2024-01-17,SKU-014,628,88
2024-01-24,SKU-014,615,108
2024-01-31,SKU-014,602,100
2024-02-07,SKU-014,582,106
2024-02-14,SKU-014,577,92
2024-02-21,SKU-014,616,62
2024-02-28,SKU-014,622,98
2024-03-06,SKU-014,613,105
2024-03-13,SKU-014,599,105
2024-03-20,SKU-014,604,89
2024-03-27,SKU-014,612,86
2024-04-03,SKU-014,628,73
2024-04-10,SKU-014,612,113
2024-04-17,SKU-014,588,117
2024-04-24,SKU-014,606,82
2024-05-01,SKU-014,612,88
2024-05-08,SKU-014,591,106
2024-05-15,SKU-014,565,115
2024-05-22,SKU-014,566,90
2024-05-29,SKU-014,534,128
2024-06-05,SKU-014,555,80
2024-06-12,SKU-014,552,99
2024-06-19,SKU-014,539,105
2024-06-26,SKU-014,529,108
2024-07-03,SKU-014,518,106
2024-07-10,SKU-014,535,86
2024-07-17,SKU-014,501,127
2024-07-24,SKU-014,477,112
2024-07-31,SKU-014,439,130
2024-08-07,SKU-014,429,109
2024-08-14,SKU-014,423,107
2024-08-21,SKU-014,446,80
2024-08-28,SKU-014,427,115
2024-09-04,SKU-014,462,55
2024-09-11,SKU-014,445,105
2024-09-18,SKU-014,443,94
2024-09-25,SKU-014,442,89
2024-10-02,SKU-014,416,122
2024-10-09,SKU-014,425,85
2024-10-16,SKU-014,421,99
2024-10-23,SKU-014,391,126
2024-10-30,SKU-014,384,95
2024-11-06,SKU-014,393,80
2024-11-13,SKU-014,394,90
2024-11-20,SKU-014,393,90
2024-11-27,SKU-014,364,131
2024-12-11,SKU-014,348,117
2024-12-18,SKU-014,344,93
2024-12-25,SKU-014,369,73
2025-01-01,SKU-014,334,128
2025-01-08,SKU-014,358,71
2025-01-15,SKU-014,347,99
2025-01-22,SKU-014,352,91
2025-01-29,SKU-014,341,112
2025-02-05,SKU-014,353,78
2025-02-12,SKU-014,347,97
2025-02-19,SKU-014,299,147
2025-02-26,SKU-014,317,79
2025-03-05,SKU-014,323,89
2025-03-12,SKU-014,240,83
2025-03-19,SKU-014,118,122
2025-03-26,SKU-014,95,119
2025-04-09,SKU-014,83,127
2025-04-16,SKU-014,66,117
2025-04-23,SKU-014,89,77
2025-04-30,SKU-014,107,75
2025-05-07,SKU-014,82,115
2025-05-14,SKU-014,51,128
2025-05-21,SKU-014,69,72
2025-05-28,SKU-014,36,135
2025-06-04,SKU-014,35,103
2025-06-11,SKU-014,46,76
2025-06-18,SKU-014,9,139
2025-06-25,SKU-014,33,66
2025-07-02,SKU-014,17,116
2025-07-09,SKU-014,20,95
2025-07-16,SKU-014,3,111
2025-07-23,SKU-014,34,66
2025-07-30,SKU-014,29,106
2025-08-06,SKU-014,56,69
2025-08-13,SKU-014,47,104
2025-08-20,SKU-014,36,108
2025-08-27,SKU-014,49,75
2025-09-03,SKU-014,19,126
2025-09-10,SKU-014,0,125
2025-09-17,SKU-014,3,92
2025-09-24,SKU-014,17,88
2025-10-01,SKU-014,33,84
2025-10-08,SKU-014,30,96
2025-10-15,SKU-014,13,104
2025-10-22,SKU-014,30,73
2025-10-29,SKU-014,67,61
2025-11-05,SKU-014,24,132
2025-11-12,SKU-014,17,98
2025-11-19,SKU-014,10,97
2025-11-26,SKU-014,39,72
2025-12-03,SKU-014,73,63
2025-12-10,SKU-014,84,77
2025-12-17,SKU-014,41,136
2025-12-24,SKU-014,28,114
2024-01-03,SKU-015,854,124
2024-01-10,SKU-015,862,142
2024-01-17,SKU-015,846,144
2024-01-24,SKU-015,882,118
2024-01-31,SKU-015,888,138
2024-02-07,SKU-015,882,154
2024-02-14,SKU-015,816,204
2024-02-21,SKU-015,815,154
2024-02-28,SKU-015,819,146
2024-03-06,SKU-015,884,69
2024-03-13,SKU-015,881,144
2024-03-20,SKU-015,814,198
2024-03-27,SKU-015,835,129
2024-04-03,SKU-015,858,125
2024-04-10,SKU-015,821,164
2024-04-17,SKU-015,861,104
2024-04-24,SKU-015,887,123
2024-05-01,SKU-015,866,152
2024-05-08,SKU-015,835,170
2024-05-15,SKU-015,810,179
2024-05-22,SKU-015,808,153
2024-05-29,SKU-015,805,155
2024-06-05,SKU-015,735,204
2024-06-12,SKU-015,760,104
2024-06-19,SKU-015,747,148
2024-06-26,SKU-015,753,123
2024-07-03,SKU-015,713,185
2024-07-10,SKU-015,720,137
2024-07-17,SKU-015,737,129
2024-07-24,SKU-015,757,127
2024-07-31,SKU-015,759,137
2024-08-07,SKU-015,693,198
2024-08-14,SKU-015,692,130
2024-08-21,SKU-015,728,107
2024-08-28,SKU-015,709,145
2024-09-04,SKU-015,700,145
2024-09-11,SKU-015,701,129
2024-09-18,SKU-015,724,128
2024-09-25,SKU-015,719,138
2024-10-02,SKU-015,737,111
2024-10-09,SKU-015,781,104
2024-10-16,SKU-015,829,81
2024-10-23,SKU-015,835,132
2024-10-30,SKU-015,853,130
2024-11-06,SKU-015,892,112
2024-11-13,SKU-015,853,183
2024-11-20,SKU-015,900,95
2024-11-27,SKU-015,909,134
2024-12-04,SKU-015,915,125
2024-12-11,SKU-015,856,195
2024-12-18,SKU-015,873,135
2024-12-25,SKU-015,843,173
2025-01-01,SKU-015,840,142
2025-01-08,SKU-015,869,102
2025-01-15,SKU-015,860,139
2025-01-22,SKU-015,881,125
2025-01-29,SKU-015,841,188
2025-02-05,SKU-015,822,152
2025-02-12,SKU-015,849,118
2025-02-19,SKU-015,917,78
2025-02-26,SKU-015,981,70
2025-03-05,SKU-015,948,186
2025-03-12,SKU-015,964,135
2025-03-19,SKU-015,1007,89
2025-03-26,SKU-015,968,182
2025-04-02,SKU-015,1007,106
2025-04-09,SKU-015,970,185
2025-04-16,SKU-015,1001,117
2025-04-23,SKU-015,984,150
2025-04-30,SKU-015,964,165
2025-05-07,SKU-015,913,179
2025-05-14,SKU-015,867,181
2025-05-21,SKU-015,864,139
2025-05-28,SKU-015,918,96
2025-06-04,SKU-015,960,89
2025-06-11,SKU-015,942,158
2025-06-18,SKU-015,958,137
2025-06-25,SKU-015,940,147
2025-07-02,SKU-015,918,174
2025-07-09,SKU-015,929,142
2025-07-16,SKU-015,929,147
2025-07-23,SKU-015,945,132
2025-07-30,SKU-015,934,149
2025-08-06,SKU-015,927,148
2025-08-13,SKU-015,935,122
2025-08-20,SKU-015,953,110
2025-08-27,SKU-015,913,194
2025-09-03,SKU-015,901,142
2025-09-10,SKU-015,916,121
2025-09-17,SKU-015,931,129
2025-09-24,SKU-015,918,157
2025-10-01,SKU-015,954,99
2025-10-08,SKU-015,974,113
2025-10-15,SKU-015,958,150
2025-10-22,SKU-015,993,117
2025-10-29,SKU-015,980,140
2025-11-05,SKU-015,1007,118
2025-11-12,SKU-015,981,171
2025-11-19,SKU-015,966,141
2025-11-26,SKU-015,971,135
2025-12-03,SKU-015,960,161
2025-12-10,SKU-015,961,132
2025-12-17,SKU-015,932,165
2025-12-24,SKU-015,994,85
2024-01-03,SKU-016,593,82
2024-01-10,SKU-016,580,116
2024-01-17,SKU-016,584,88
2024-01-24,SKU-016,589,96
2024-01-31,SKU-016,581,109
2024-02-07,SKU-016,586,94
2024-02-14,SKU-016,578,110
2024-02-21,SKU-016,586,97
2024-02-28,SKU-016,581,100
2024-03-06,SKU-016,571,106
2024-03-13,SKU-016,554,117
2024-03-20,SKU-016,544,109
2024-03-27,SKU-016,568,84
2024-04-03,SKU-016,561,108
2024-04-10,SKU-016,612,59
2024-04-17,SKU-016,588,121
2024-04-24,SKU-016,589,98
2024-05-01,SKU-016,569,125
2024-05-08,SKU-016,548,117
2024-05-15,SKU-016,563,86
2024-05-22,SKU-016,555,117
2024-05-29,SKU-016,547,102
2024-06-05,SKU-016,563,94
2024-06-12,SKU-016,547,108
2024-06-19,SKU-016,474,74
2024-06-26,SKU-016,471,103
2024-07-03,SKU-016,421,147
2024-07-10,SKU-016,415,108
2024-07-17,SKU-016,398,107
2024-07-24,SKU-016,414,81
2024-07-31,SKU-016,409,108
2024-08-07,SKU-016,413,96
2024-08-14,SKU-016,415,105
2024-08-21,SKU-016,393,117
2024-08-28,SKU-016,415,86
2024-09-04,SKU-016,427,95
2024-09-11,SKU-016,423,100
2024-09-18,SKU-016,447,73
2024-09-25,SKU-016,509,46
2024-10-02,SKU-016,478,122
2024-10-09,SKU-016,480,101
2024-10-16,SKU-016,499,90
2024-10-23,SKU-016,468,136
2024-10-30,SKU-016,453,111
2024-11-06,SKU-016,473,81
2024-11-13,SKU-016,497,67
2024-11-20,SKU-016,456,134
2024-11-27,SKU-016,498,67
2024-12-04,SKU-016,505,101
2024-12-11,SKU-016,493,113
2024-12-18,SKU-016,493,110
2024-12-25,SKU-016,482,104
2025-01-01,SKU-016,476,98
2025-01-08,SKU-016,468,102
2025-01-15,SKU-016,499,71
2025-01-22,SKU-016,482,117
2025-01-29,SKU-016,500,92
2025-02-05,SKU-016,473,123
2025-02-12,SKU-016,456,124
2025-02-19,SKU-016,464,97
2025-02-26,SKU-016,469,101
2025-03-05,SKU-016,494,68
2025-03-12,SKU-016,499,89
2025-03-19,SKU-016,515,90
2025-03-26,SKU-016,530,79
2025-04-02,SKU-016,524,106
2025-04-09,SKU-016,536,88
2025-04-16,SKU-016,518,119
2025-04-23,SKU-016,495,119
2025-04-30,SKU-016,497,94
2025-05-07,SKU-016,513,77
2025-05-14,SKU-016,517,90
2025-05-21,SKU-016,512,111
2025-05-28,SKU-016,519,85
2025-06-04,SKU-016,529,97
2025-06-11,SKU-016,494,132
2025-06-18,SKU-016,509,83
2025-06-25,SKU-016,542,69
2025-07-02,SKU-016,542,104
2025-07-09,SKU-016,532,102
2025-07-16,SKU-016,517,114
2025-07-23,SKU-016,536,81
2025-07-30,SKU-016,533,103
2025-08-06,SKU-016,576,65
2025-08-13,SKU-016,571,98
2025-08-20,SKU-016,585,77
